,Store,Date,Weekly_Sales
36986,14,2012-11-23,46916.117
36987,14,2012-11-30,53177.105
36988,14,2012-12-07,31144.62
36989,14,2012-12-14,24413.906
36990,14,2012-12-21,26167.502
36991,14,2012-12-28,6379.6025
36992,14,2013-01-04,57055.023
36993,14,2013-01-11,21475.883
36994,14,2013-01-18,53697.84
36995,14,2013-01-25,19644.656
36996,14,2013-02-01,186.617
36997,14,2013-02-08,9801.32
36998,14,2013-02-15,8547.618
36999,14,2013-02-22,15341.265
37000,14,2013-03-01,38704.977
37001,14,2013-03-08,8187.5986
37002,14,2013-03-15,15438.889
37003,14,2013-03-22,10324.615
37004,14,2013-03-29,1938.5549
37005,14,2013-04-05,692.1791
37006,14,2013-04-12,8027.295
37007,14,2013-04-19,6632.0938
37008,14,2013-04-26,2791.5942
37009,14,2013-05-03,11388.134
37010,14,2013-05-10,8317.399
37011,14,2013-05-17,27524.338
37012,14,2013-05-24,4894.4727
37013,14,2013-05-31,5832.0547
37014,14,2013-06-07,97356.68
37015,14,2013-06-14,75626.62
37016,14,2013-06-21,4281.676
37017,14,2013-06-28,8407.72
37018,14,2013-07-05,5061.5127
37019,14,2013-07-12,37051.816
37020,14,2013-07-19,12115.573
37021,14,2013-07-26,2356.4731
37022,14,2012-11-02,2058.5776
37023,14,2012-11-09,89.151886
37024,14,2012-11-16,11531.004
37025,14,2012-11-23,5789.6484
37026,14,2012-11-30,6797.506
37027,14,2012-12-07,395.40454
37028,14,2012-12-14,372.92798
37029,14,2012-12-21,17052.1
37030,14,2012-12-28,8247.573
37031,14,2013-01-04,76610.9
37032,14,2013-01-11,25526.254
37033,14,2013-01-18,38413.4
37034,14,2013-01-25,34444.742
37035,14,2013-02-01,38317.902
37036,14,2013-02-08,26540.588
37037,14,2013-02-15,8824.804
37038,14,2013-02-22,2250.8164
37039,14,2013-03-01,15876.782
37040,14,2013-03-08,94439.9
37041,14,2013-03-15,77196.164
37042,14,2013-03-22,152208.9
37043,14,2013-03-29,54455.53
37044,14,2013-04-05,67256.086
37045,14,2013-04-12,146098.9
37046,14,2013-04-19,25660.135
37047,14,2013-04-26,16018.048
37048,14,2013-05-03,19670.527
37049,14,2013-05-10,77848.234
37050,14,2013-05-17,11977.117
37051,14,2013-05-24,54323.883
37052,14,2013-05-31,26370.23
37053,14,2013-06-07,7105.776
37054,14,2013-06-14,51159.1
37055,14,2013-06-21,54511.906
37056,14,2013-06-28,32214.078
37057,14,2013-07-05,24557.64
37058,14,2013-07-12,27931.334
37059,14,2013-07-19,6840.2495
37060,14,2013-07-26,58403.555
37061,14,2012-11-02,22713.957
37062,14,2012-11-09,58872.406
37063,14,2012-11-16,19455.26
37064,14,2012-11-23,230.70757
37065,14,2012-11-30,11311.839
37066,14,2012-12-07,10022.785
37067,14,2012-12-14,16777.936
37068,14,2012-12-21,38741.832
37069,14,2012-12-28,8518.498
37070,14,2013-01-04,16028.7
37071,14,2013-01-11,10590.913
37072,14,2013-01-18,2006.4144
37073,14,2013-01-25,712.5441
37074,14,2013-02-01,8838.98
37075,14,2013-02-08,7305.6323
37076,14,2013-02-15,3048.5344
37077,14,2013-02-22,12745.214
37078,14,2013-03-01,8715.76
37079,14,2013-03-08,29272.338
37080,14,2013-03-15,5194.5967
37081,14,2013-03-22,7321.712
37082,14,2013-03-29,100981.086
37083,14,2013-04-05,78572.18
37084,14,2013-04-12,2657.0432
37085,14,2013-04-19,8569.545
37086,14,2013-04-26,5045.091
37087,14,2013-05-03,38567.684
37088,14,2013-05-10,11606.686
37089,14,2013-05-17,2242.9253
37090,14,2013-05-24,2141.5288
37091,14,2013-05-31,11526.375
37092,14,2013-06-07,3987.3843
37093,14,2013-06-14,7684.547
37094,14,2013-06-21,419.62708
37095,14,2013-06-28,419.51736
37096,14,2013-07-05,11789.232
37097,14,2013-07-12,8330.626
37098,14,2013-07-19,77957.6
37099,14,2013-07-26,26821.33
37100,14,2012-11-02,43069.074
37101,14,2012-11-09,39948.3
37102,14,2012-11-16,43116.87
37103,14,2012-11-23,28543.951
37104,14,2012-11-30,11579.894
37105,14,2012-12-07,2216.2942
37106,14,2012-12-14,18977.08
37107,14,2012-12-21,111211.69
37108,14,2012-12-28,96578.68
37109,14,2013-01-04,184138.4
37110,14,2013-01-11,68956.84
37111,14,2013-01-18,77183.13
37112,14,2013-01-25,163164.86
37113,14,2013-02-01,32037.447
37114,14,2013-02-08,17980.25
37115,14,2013-02-15,3.085702
37116,14,2013-02-22,18570.791
37117,14,2013-03-01,73106.484
37118,14,2013-03-08,10720.48
37119,14,2013-03-15,49755.984
37120,14,2013-03-22,24581.893
37121,14,2013-03-29,6826.08
37122,14,2013-04-05,47823.227
37123,14,2013-04-12,51817.133
37124,14,2013-04-19,30005.6
37125,14,2013-04-26,22972.555
37126,14,2013-05-03,25351.5
37127,14,2013-05-10,6161.6436
37128,14,2013-05-17,56560.227
37129,14,2013-05-24,20917.756
37130,14,2013-05-31,52406.254
37131,14,2013-06-07,17478.275
37132,14,2013-06-14,1.6822641
37133,14,2013-06-21,143.1361
37134,14,2013-06-28,10171.136
37135,14,2013-07-05,8570.133
37136,14,2013-07-12,14999.932
37137,14,2013-07-19,36074.047
37138,14,2013-07-26,7240.1
37139,14,2012-11-02,13648.559
37140,14,2012-11-09,8810.405
37141,14,2012-11-16,1700.025
37142,14,2012-11-23,573.4796
37143,14,2012-11-30,8215.894
37144,14,2012-12-07,6543.959
37145,14,2012-12-14,2636.031
37146,14,2012-12-21,11095.039
37147,14,2012-12-28,7847.0205
37148,14,2013-01-04,24756.938
37149,14,2013-01-11,4668.159
37150,14,2013-01-18,6331.9834
37151,14,2013-01-25,89644.805
37152,14,2013-02-01,70726.5
37153,14,2013-02-08,2096.1028
37154,14,2013-02-15,8011.706
37155,14,2013-02-22,5011.885
37156,14,2013-03-01,34971.938
37157,14,2013-03-08,11009.707
37158,14,2013-03-15,2127.5264
37159,14,2013-03-22,1872.581
37160,14,2013-03-29,10883.515
37161,14,2013-04-05,3011.42
37162,14,2013-04-12,6852.402
37163,14,2013-04-19,403.4583
37164,14,2013-04-26,349.37317
37165,14,2013-05-03,10679.231
37166,14,2013-05-10,8000.3896
37167,14,2013-05-17,70730.414
37168,14,2013-05-24,23916.553
37169,14,2013-05-31,36279.887
37170,14,2013-06-07,34720.766
37171,14,2013-06-14,39135.47
37172,14,2013-06-21,26287.969
37173,14,2013-06-28,10190.6045
37174,14,2013-07-05,2372.938
37175,14,2013-07-12,18027.916
37176,14,2013-07-19,103086.07
37177,14,2013-07-26,89522.2
37178,14,2012-11-02,170542.44
37179,14,2012-11-09,68768.95
37180,14,2012-11-16,75714.44
37181,14,2012-11-23,150952.4
37182,14,2012-11-30,28667.318
37183,14,2012-12-07,17072.652
37184,14,2012-12-14,-0.0033367276
37185,14,2012-12-21,18340.25
37186,14,2012-12-28,76987.73
37187,14,2013-01-04,19595.275
37188,14,2013-01-11,50355.516
37189,14,2013-01-18,24433.379
37190,14,2013-01-25,6739.9243
37191,14,2013-02-01,39418.73
37192,14,2013-02-08,50697.45
37193,14,2013-02-15,26927.72
37194,14,2013-02-22,22311.797
37195,14,2013-03-01,23086.215
37196,14,2013-03-08,6095.2046
37197,14,2013-03-15,57545.473
37198,14,2013-03-22,20942.45
37199,14,2013-03-29,37392.1
37200,14,2013-04-05,18362.984
37201,14,2013-04-12,166.4534
37202,14,2013-04-19,9941.053
37203,14,2013-04-26,8905.629
37204,14,2013-05-03,15806.497
37205,14,2013-05-10,32375.838
37206,14,2013-05-17,7737.442
37207,14,2013-05-24,13041.05
37208,14,2013-05-31,8951.205
37209,14,2013-06-07,1752.9271
37210,14,2013-06-14,591.346
37211,14,2013-06-21,8201.941
37212,14,2013-06-28,6546.262
37213,14,2013-07-05,3278.6667
37214,14,2013-07-12,10026.026
37215,14,2013-07-19,7786.734
37216,14,2013-07-26,23017.973
37217,14,2012-11-02,4245.7065
37218,14,2012-11-09,4363.213
37219,14,2012-11-16,92018.71
37220,14,2012-11-23,71957.27
37221,14,2012-11-30,2284.631
37222,14,2012-12-07,8103.9233
37223,14,2012-12-14,5038.1514
37224,14,2012-12-21,35247.344
37225,14,2012-12-28,11455.565
37226,14,2013-01-04,2213.717
37227,14,2013-01-11,1987.8202
37228,14,2013-01-18,10911.214
37229,14,2013-01-25,2247.783
37230,14,2013-02-01,7854.396
37231,14,2013-02-08,413.38318
37232,14,2013-02-15,359.5061
37233,14,2013-02-22,10817.923
37234,14,2013-03-01,8606.38
37235,14,2013-03-08,73585.08
37236,14,2013-03-15,25279.96
37237,14,2013-03-22,37296.832
37238,14,2013-03-29,34408.363
37239,14,2013-04-05,38657.203
37240,14,2013-04-12,26357.508
37241,14,2013-04-19,9407.926
37242,14,2013-04-26,2449.2761
37243,14,2013-05-03,17794.488
37244,14,2013-05-10,103566.45
37245,14,2013-05-17,88353.25
37246,14,2013-05-24,168097.72
37247,14,2013-05-31,63096.887
37248,14,2013-06-07,72920.016
37249,14,2013-06-14,147922.2
37250,14,2013-06-21,26788.3
37251,14,2013-06-28,15574.223
37252,14,2013-07-05,19049.887
37253,14,2013-07-12,75354.836
37254,14,2013-07-19,19397.232
37255,14,2013-07-26,50605.957
37256,14,2012-11-02,24146.477
37257,14,2012-11-09,6705.145
37258,14,2012-11-16,39607.79
37259,14,2012-11-23,51120.477
37260,14,2012-11-30,27755.385
37261,14,2012-12-07,23345.465
37262,14,2012-12-14,23637.207
37263,14,2012-12-21,6274.453
37264,14,2012-12-28,57806.363
37265,14,2013-01-04,21117.38
37266,14,2013-01-11,37332.99
37267,14,2013-01-18,18169.838
37268,14,2013-01-25,209.6838
37269,14,2013-02-01,9341.42
37270,14,2013-02-08,8767.485
37271,14,2013-02-15,15246.556
37272,14,2013-02-22,31951.98
37273,14,2013-03-01,7987.443
37274,14,2013-03-08,13208.61
37275,14,2013-03-15,9030.053
37276,14,2013-03-22,1738.5818
37277,14,2013-03-29,611.489
37278,14,2013-04-05,8062.307
37279,14,2013-04-12,6455.123
37280,14,2013-04-19,3249.7043
37281,14,2013-04-26,9959.227
37282,14,2013-05-03,7944.0454
37283,14,2013-05-10,24142.885
37284,14,2013-05-17,4487.985
37285,14,2013-05-24,4880.142
37286,14,2013-05-31,95958.33
37287,14,2013-06-07,71299.17
37288,14,2013-06-14,2286.9973
37289,14,2013-06-21,8014.4043
37290,14,2013-06-28,4816.443
37291,14,2013-07-05,35110.56
37292,14,2013-07-12,11391.958
37293,14,2013-07-19,2165.786
37294,14,2013-07-26,1919.5577
37295,14,2012-11-02,10388.554
37296,14,2012-11-09,2073.7742
37297,14,2012-11-16,6981.471
37298,14,2012-11-23,370.30017
37299,14,2012-11-30,343.67215
37300,14,2012-12-07,10774.202
37301,14,2012-12-14,8705.54
37302,14,2012-12-21,73321.125
37303,14,2012-12-28,24924.406
37304,14,2013-01-04,37530.223
37305,14,2013-01-11,33758.598
37306,14,2013-01-18,37252.895
37307,14,2013-01-25,25507.953
37308,14,2013-02-01,9136.568
37309,14,2013-02-08,2288.0383
37310,14,2013-02-15,17026.293
37311,14,2013-02-22,96479.164
37312,14,2013-03-01,77237.25
37313,14,2013-03-08,155214.69
37314,14,2013-03-15,56013.07
37315,14,2013-03-22,66836.38
37316,14,2013-03-29,140983.38
37317,14,2013-04-05,26066.127
37318,14,2013-04-12,15631.291
37319,14,2013-04-19,19430.467
37320,14,2013-04-26,77822.33
37321,14,2013-05-03,30256.379
37322,14,2013-05-10,53913.92
37323,14,2013-05-17,24176.295
37324,14,2013-05-24,6511.669
37325,14,2013-05-31,39251.98
37326,14,2013-06-07,52006.652
37327,14,2013-06-14,26473.621
37328,14,2013-06-21,23266.957
37329,14,2013-06-28,24127.578
37330,14,2013-07-05,6353.969
37331,14,2013-07-12,58751.03
37332,14,2013-07-19,21741.441
37333,14,2013-07-26,34916.816
37334,14,2012-11-02,19094.104
37335,14,2012-11-09,2.3349578
37336,14,2012-11-16,218.46199
37337,14,2012-11-23,10006.49
37338,14,2012-11-30,9379.202
37339,14,2012-12-07,16675.186
37340,14,2012-12-14,33210.996
37341,14,2012-12-21,7819.444
37342,14,2012-12-28,13458.565
37343,14,2013-01-04,9412.854
37344,14,2013-01-11,1850.0177
37345,14,2013-01-18,609.72314
37346,14,2013-01-25,8471.125
37347,14,2013-02-01,6880.794
37348,14,2013-02-08,3770.1528
37349,14,2013-02-15,10394.431
37350,14,2013-02-22,8031.5527
37351,14,2013-03-01,24435.057
37352,14,2013-03-08,4138.732
37353,14,2013-03-15,3940.174
37354,14,2013-03-22,96718.14
37355,14,2013-03-29,74589.58
37356,14,2013-04-05,2440.2449
37357,14,2013-04-12,8073.773
37358,14,2013-04-19,4927.7515
37359,14,2013-04-26,34652.586
37360,14,2013-05-03,10027.317
37361,14,2013-05-10,1904.5055
37362,14,2013-05-17,1839.3528
37363,14,2013-05-24,59.535645
37364,14,2013-05-31,10378.7295
37365,14,2013-06-07,1847.7931
37366,14,2013-06-14,7353.724
37367,14,2013-06-21,413.78806
37368,14,2013-06-28,398.11865
37369,14,2013-07-05,10505.029
37370,14,2013-07-12,8579.71
37371,14,2013-07-19,74295.164
37372,14,2013-07-26,26491.2
37373,14,2012-11-02,41487.953
37374,14,2012-11-09,38042.297
37375,14,2012-11-16,42557.47
37376,14,2012-11-23,27714.756
37377,14,2012-11-30,11079.166
37378,14,2012-12-07,2152.4595
37379,14,2012-12-14,18872.9
37380,14,2012-12-21,108290.06
37381,14,2012-12-28,93709.15
37382,14,2013-01-04,178191.39
37383,14,2013-01-11,71767.57
37384,14,2013-01-18,80642.11
37385,14,2013-01-25,166844.28
37386,14,2013-02-01,32731.598
37387,14,2013-02-08,17073.123
37388,14,2013-02-15,9.149932
37389,14,2013-02-22,18189.482
37390,14,2013-03-01,75633.4
37391,14,2013-03-08,30611.875
37392,14,2013-03-15,49768.227
37393,14,2013-03-22,24148.41
37394,14,2013-03-29,6337.113
37395,14,2013-04-05,37561.66
37396,14,2013-04-12,50436.742
37397,14,2013-04-19,24271.8
37398,14,2013-04-26,22021.81
37399,14,2013-05-03,20986.076
37400,14,2013-05-10,6066.118
37401,14,2013-05-17,57952.64
37402,14,2013-05-24,21555.686
37403,14,2013-05-31,33717.992
37404,14,2013-06-07,19064.682
37405,14,2013-06-14,2.2295744
37406,14,2013-06-21,150.87639
37407,14,2013-06-28,9804.462
37408,14,2013-07-05,8618.669
37409,14,2013-07-12,15695.318
37410,14,2013-07-19,31339.93
37411,14,2013-07-26,7072.259
37412,14,2012-11-02,12887.999
37413,14,2012-11-09,8865.1875
37414,14,2012-11-16,1736.0752
37415,14,2012-11-23,576.0879
37416,14,2012-11-30,8135.2573
37417,14,2012-12-07,6493.645
37418,14,2012-12-14,4093.2075
37419,14,2012-12-21,10232.006
37420,14,2012-12-28,7754.7007
37421,14,2013-01-04,22341.799
37422,14,2013-01-11,3730.5566
37423,14,2013-01-18,2827.7031
37424,14,2013-01-25,91228.45
37425,14,2013-02-01,70897.016
37426,14,2013-02-08,2392.5864
37427,14,2013-02-15,8104.9126
37428,14,2013-02-22,5065.918
37429,14,2013-03-01,32470.924
37430,14,2013-03-08,11204.773
37431,14,2013-03-15,2165.2312
37432,14,2013-03-22,2019.5017
37433,14,2013-03-29,64.12439
37434,14,2013-04-05,10600.746
37435,14,2013-04-12,1921.6936
37436,14,2013-04-19,7111.261
37437,14,2013-04-26,405.12265
37438,14,2013-05-03,352.31958
37439,14,2013-05-10,10602.273
37440,14,2013-05-17,8688.544
37441,14,2013-05-24,74384.35
37442,14,2013-05-31,25801.385
37443,14,2013-06-07,39102.79
37444,14,2013-06-14,36205.227
37445,14,2013-06-21,39875.066
37446,14,2013-06-28,26096.025
37447,14,2013-07-05,10636.3955
37448,14,2013-07-12,2388.35
37449,14,2013-07-19,18287.152
37450,14,2013-07-26,104568.34
37451,14,2012-11-02,90488.55
37452,14,2012-11-09,174362.12
37453,14,2012-11-16,65307.273
37454,14,2012-11-23,72124.64
37455,14,2012-11-30,147343.11
37456,14,2012-12-07,27688.496
37457,14,2012-12-14,16326.598
37458,14,2012-12-21,3.2474413
37459,14,2012-12-28,17962.064
37460,14,2013-01-04,76392.9
37461,14,2013-01-11,41351.633
37462,14,2013-01-18,51630.375
37463,14,2013-01-25,23653.916
37464,14,2013-02-01,5961.8345
37465,14,2013-02-08,38179.867
37466,14,2013-02-15,49875.33
37467,14,2013-02-22,23640.475
37468,14,2013-03-01,21351.834
37469,14,2013-03-08,19843.844
37470,14,2013-03-15,5921.737
37471,14,2013-03-22,58197.332
37472,14,2013-03-29,21811.37
37473,14,2013-04-05,30709.951
37474,14,2013-04-12,19250.238
37475,14,2013-04-19,172.64093
37476,14,2013-04-26,9558.966
37477,14,2013-05-03,8674.087
37478,14,2013-05-10,15851.621
37479,14,2013-05-17,31652.021
37480,14,2013-05-24,9745.057
37481,14,2013-05-31,13361.109
37482,14,2013-06-07,9452.195
37483,14,2013-06-14,2020.4702
37484,14,2013-06-21,609.83936
37485,14,2013-06-28,8219.593
37486,14,2013-07-05,6553.941
37487,14,2013-07-12,5725.942
37488,14,2013-07-19,10155.268
37489,14,2013-07-26,9921.143
37490,14,2012-11-23,22496.43
37491,14,2012-12-14,3369.1133
37492,14,2012-11-02,1261.084
37493,14,2012-11-09,89608.13
37494,14,2012-11-16,70072.234
37495,14,2012-11-23,2592.4146
37496,14,2012-11-30,8005.901
37497,14,2012-12-07,5034.385
37498,14,2012-12-14,32896.773
37499,14,2012-12-21,12437.013
37500,14,2012-12-28,2403.4412
37501,14,2013-01-04,2253.4014
37502,14,2013-01-11,81.78445
37503,14,2013-01-18,10588.398
37504,14,2013-01-25,1760.1301
37505,14,2013-02-01,6871.009
37506,14,2013-02-08,411.19785
37507,14,2013-02-15,363.53708
37508,14,2013-02-22,11217.647
37509,14,2013-03-01,8902.707
37510,14,2013-03-08,78227.27
37511,14,2013-03-15,27368.854
37512,14,2013-03-22,36735.605
37513,14,2013-03-29,34634.81
37514,14,2013-04-05,38443.23
37515,14,2013-04-12,25918.336
37516,14,2013-04-19,10048.131
37517,14,2013-04-26,2372.722
37518,14,2013-05-03,18481.37
37519,14,2013-05-10,104989.13
37520,14,2013-05-17,88530.72
37521,14,2013-05-24,171196.2
37522,14,2013-05-31,60664.89
37523,14,2013-06-07,67889.05
37524,14,2013-06-14,147134.17
37525,14,2013-06-21,25923.947
37526,14,2013-06-28,15945.373
37527,14,2013-07-05,339.42795
37528,14,2013-07-12,17944.531
37529,14,2013-07-19,75884.54
37530,14,2013-07-26,52696.74
37531,14,2012-11-02,51579.98
37532,14,2012-11-09,23131.99
37533,14,2012-11-16,5992.3296
37534,14,2012-11-23,38367.484
37535,14,2012-11-30,50114.918
37536,14,2012-12-07,22565.664
37537,14,2012-12-14,20381.072
37538,14,2012-12-21,18933.457
37539,14,2012-12-28,5891.224
37540,14,2013-01-04,58068.766
37541,14,2013-01-11,22010.682
37542,14,2013-01-18,25224.666
37543,14,2013-01-25,19061.898
37544,14,2013-02-01,205.81354
37545,14,2013-02-08,8927.707
37546,14,2013-02-15,8550.587
37547,14,2013-02-22,15684.574
37548,14,2013-03-01,31058.363
37549,14,2013-03-08,10514.793
37550,14,2013-03-15,13223.282
37551,14,2013-03-22,9354.6875
37552,14,2013-03-29,1999.6202
37553,14,2013-04-05,620.8511
37554,14,2013-04-12,8063.476
37555,14,2013-04-19,6455.9233
37556,14,2013-04-26,5610.622
37557,14,2013-05-03,9823.444
37558,14,2013-05-10,11201.344
37559,14,2013-05-17,21436.143
37560,14,2013-05-24,3153.6355
37561,14,2013-05-31,660.0773
37562,14,2013-06-07,89766.88
37563,14,2013-06-14,70196.375
37564,14,2013-06-21,3066.9175
37565,14,2013-06-28,7856.232
37566,14,2013-07-05,5033.103
37567,14,2013-07-12,31251.643
37568,14,2013-07-19,12367.873
37569,14,2013-07-26,2381.2
37570,14,2012-11-02,2149.853
37571,14,2012-11-09,73.29644
37572,14,2012-11-16,10181.151
37573,14,2012-11-23,1776.9738
37574,14,2012-11-30,6573.963
37575,14,2012-12-07,392.6178
37576,14,2012-12-14,335.8277
37577,14,2012-12-21,10874.011
37578,14,2012-12-28,8975.587
37579,14,2013-02-01,80945.38
37580,14,2013-02-08,27710.053
37581,14,2013-02-15,36107.47
37582,14,2013-03-29,33652.617
37583,14,2013-04-05,38587.957
37584,14,2013-04-12,26971.133
37585,14,2013-04-19,9194.519
37586,14,2013-04-26,2356.464
37587,14,2013-05-03,17466.027
37588,14,2013-05-10,103787.63
37589,14,2013-05-17,83407.6
37590,14,2013-05-24,169224.12
37591,14,2013-06-07,58752.824
37592,14,2013-06-14,65877.266
37593,14,2013-07-05,144548.48
37594,14,2013-07-12,25928.744
37595,14,2013-07-19,15656.491
37596,14,2013-07-26,604.86676
37597,15,2012-11-02,10980.282
37598,15,2012-11-09,23290.646
37599,15,2012-11-16,6180.7563
37600,15,2012-11-23,13003.405
37601,15,2012-11-30,19600.846
37602,15,2012-12-07,3835.9163
37603,15,2012-12-14,23430.068
37604,15,2012-12-21,20828.652
37605,15,2012-12-28,11422.007
37606,15,2013-01-04,10950.36
37607,15,2013-01-11,13566.382
37608,15,2013-01-18,2829.4126
37609,15,2013-01-25,18763.242
37610,15,2013-02-01,11017.2705
37611,15,2013-02-08,2296.9568
37612,15,2013-02-15,10738.747
37613,15,2013-02-22,11910.534
37614,15,2013-03-01,1320.932
37615,15,2013-03-08,3584.3293
37616,15,2013-03-15,3072.0593
37617,15,2013-03-22,7839.248
37618,15,2013-03-29,22119.057
37619,15,2013-04-05,5311.82
37620,15,2013-04-12,8859.279
37621,15,2013-04-19,6248.533
37622,15,2013-04-26,1912.6149
37623,15,2013-05-03,1043.1124
37624,15,2013-05-10,4860.7275
37625,15,2013-05-17,2683.1802
37626,15,2013-05-24,2409.945
37627,15,2013-05-31,4731.12
37628,15,2013-06-07,4940.0396
37629,15,2013-06-14,12422.964
37630,15,2013-06-21,2293.8186
37631,15,2013-06-28,1728.1986
37632,15,2013-07-05,55044.977
37633,15,2013-07-12,31716.838
37634,15,2013-07-19,1243.2687
37635,15,2013-07-26,3412.6917
37636,15,2012-11-02,3420.837
37637,15,2012-11-09,10893.245
37638,15,2012-11-16,5939.6807
37639,15,2012-11-23,1643.9866
37640,15,2012-11-30,1647.5414
37641,15,2012-12-07,12702.521
37642,15,2012-12-14,465.1524
37643,15,2012-12-21,665.89435
37644,15,2012-12-28,88.148285
37645,15,2013-01-04,5403.2974
37646,15,2013-01-11,3980.6084
37647,15,2013-01-18,43484.855
37648,15,2013-01-25,13470.123
37649,15,2013-02-01,9203.046
37650,15,2013-02-08,36.37539
37651,15,2013-02-15,5000.4575
37652,15,2013-02-22,11395.663
37653,15,2013-03-01,452.86456
37654,15,2013-03-08,3262.1287
37655,15,2013-03-15,10270.382
37656,15,2013-03-22,6697.743
37657,15,2013-03-29,3811.5652
37658,15,2013-04-05,22638.63
37659,15,2013-04-12,462.11316
37660,15,2013-04-19,30421.129
37661,15,2013-04-26,2270.7014
37662,15,2013-05-03,2410.674
37663,15,2013-05-10,87.34186
37664,15,2013-05-17,11196.964
37665,15,2013-05-24,25357.11
37666,15,2013-05-31,6808.6016
37667,15,2013-06-07,13635.431
37668,15,2013-06-14,20692.174
37669,15,2013-06-21,3871.4639
37670,15,2013-06-28,24078.43
37671,15,2013-07-05,21370.455
37672,15,2013-07-12,12400.059
37673,15,2013-07-19,11962.117
37674,15,2013-07-26,14715.33
37675,15,2012-11-02,2967.1401
37676,15,2012-11-09,19563.568
37677,15,2012-11-16,14491.113
37678,15,2012-11-23,2859.2122
37679,15,2012-11-30,11716.361
37680,15,2012-12-07,11726.69
37681,15,2012-12-14,1382.097
37682,15,2012-12-21,3730.6707
37683,15,2012-12-28,3283.061
37684,15,2013-01-04,8756.012
37685,15,2013-01-11,24795.357
37686,15,2013-01-18,5790.079
37687,15,2013-01-25,10143.216
37688,15,2013-02-01,6682.091
37689,15,2013-02-08,1928.3649
37690,15,2013-02-15,1051.706
37691,15,2013-02-22,4868.9873
37692,15,2013-03-01,2937.9927
37693,15,2013-03-08,2396.6038
37694,15,2013-03-15,4803.9585
37695,15,2013-03-22,4929.1714
37696,15,2013-03-29,12617.108
37697,15,2013-04-05,2556.8123
37698,15,2013-04-12,1956.3218
37699,15,2013-04-19,51342.195
37700,15,2013-04-26,31513.947
37701,15,2013-05-03,1623.2521
37702,15,2013-05-10,3768.8225
37703,15,2013-05-17,3600.2124
37704,15,2013-05-24,10920.375
37705,15,2013-05-31,6901.966
37706,15,2013-06-07,1685.4932
37707,15,2013-06-14,1577.8889
37708,15,2013-06-21,35.91589
37709,15,2013-06-28,10201.749
37710,15,2013-07-05,338.01443
37711,15,2013-07-12,915.8976
37712,15,2013-07-19,773.8836
37713,15,2013-07-26,116.90485
37714,15,2012-11-02,5236.0903
37715,15,2012-11-09,3792.9512
37716,15,2012-11-16,39111.18
37717,15,2012-11-23,12240.268
37718,15,2012-11-30,8189.856
37719,15,2012-12-07,26.52487
37720,15,2012-12-14,4506.586
37721,15,2012-12-21,10310.18
37722,15,2012-12-28,409.63684
37723,15,2013-01-04,2966.2656
37724,15,2013-01-11,8075.6367
37725,15,2013-01-18,5760.305
37726,15,2013-01-25,3370.444
37727,15,2013-02-01,20359.72
37728,15,2013-02-08,384.6677
37729,15,2013-02-15,23627.807
37730,15,2013-02-22,1933.4989
37731,15,2013-03-01,1928.3484
37732,15,2013-03-08,128.47968
37733,15,2013-03-15,9465.8
37734,15,2013-03-22,24008.996
37735,15,2013-03-29,6913.8784
37736,15,2013-04-05,12789.099
37737,15,2013-04-12,20666.771
37738,15,2013-04-19,3654.2976
37739,15,2013-04-26,24232.041
37740,15,2013-05-03,20573.28
37741,15,2013-05-10,12193.613
37742,15,2013-05-17,11603.575
37743,15,2013-05-24,13347.659
37744,15,2013-05-31,2934.9673
37745,15,2013-06-07,18626.418
37746,15,2013-06-14,14535.005
37747,15,2013-06-21,2623.856
37748,15,2013-06-28,11218.321
37749,15,2013-07-05,12641.235
37750,15,2013-07-12,1387.0065
37751,15,2013-07-19,3737.8484
37752,15,2013-07-26,3230.0288
37753,15,2012-11-02,8269.108
37754,15,2012-11-09,23250.209
37755,15,2012-11-16,5286.7383
37756,15,2012-11-23,9591.762
37757,15,2012-11-30,6349.9404
37758,15,2012-12-07,1857.8331
37759,15,2012-12-14,1013.2223
37760,15,2012-12-21,4777.9004
37761,15,2012-12-28,2696.388
37762,15,2013-01-04,2236.4675
37763,15,2013-01-11,4589.541
37764,15,2013-01-18,4534.952
37765,15,2013-01-25,12117.8955
37766,15,2013-02-01,2381.709
37767,15,2013-02-08,1826.4484
37768,15,2013-02-15,52747.52
37769,15,2013-02-22,32376.549
37770,15,2013-03-01,1583.2465
37771,15,2013-03-08,3734.573
37772,15,2013-03-15,3596.0388
37773,15,2013-03-22,10397.495
37774,15,2013-03-29,7249.5186
37775,15,2013-04-05,1669.9878
37776,15,2013-04-12,1548.4908
37777,15,2013-04-19,36.337936
37778,15,2013-04-26,10800.717
37779,15,2013-05-03,193.68944
37780,15,2013-05-10,772.1556
37781,15,2013-05-17,759.6802
37782,15,2013-05-24,142.72815
37783,15,2013-05-31,5227.0483
37784,15,2013-06-07,3732.3223
37785,15,2013-06-14,38817.207
37786,15,2013-06-21,12134.364
37787,15,2013-06-28,8094.36
37788,15,2013-07-05,31.63863
37789,15,2013-07-12,4372.4917
37790,15,2013-07-19,9992.118
37791,15,2013-07-26,387.28925
37792,15,2012-11-02,2938.5366
37793,15,2012-11-09,8000.176
37794,15,2012-11-16,5607.7275
37795,15,2012-11-23,3235.0833
37796,15,2012-11-30,19939.078
37797,15,2012-12-07,370.66275
37798,15,2012-12-14,24313.55
